Período: 20262;Emitido em: 22/07/2026 08:33 h; Data da última atualização: 22/07/2026 07:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
PSI1741; MONOGRAFIA II ;MARIANGELA DA SILVA MONTEIRO;2;1EV;CPS;10;I;GAVEA;0;2;0; SIM ;PSI;
PSI1741; MONOGRAFIA II ;MARINA PANTE;2;1EW;CPS;10;I;GAVEA;0;2;0; SIM ;PSI;
PSI1741; MONOGRAFIA II ;MONAH WINOGRAD;2;1EX;CPS;8;I;GAVEA;0;2;0; SIM ;PSI;
PSI1741; MONOGRAFIA II ;MAYLA COSMO MONTEIRO;2;1EY;CPS;9;I;GAVEA;0;2;0; SIM ;PSI;
PSI1741; MONOGRAFIA II ;RAPHAEL SACCHI ZAREMBA;2;1EZ;CPS;7;I;GAVEA;0;2;0; SIM ;PSI;
PSI1780; ETICA PROFISSIONAL ;GISELE DE ALELUIA VIEIRA;2;1EA;CPS;45;I;SEG 13-15   ;0;0;0; SIM ;PSI;
PSI1780; ETICA PROFISSIONAL ;GABRIEL CUNHA NUNES;2;1EB;CPS;41;I;SEG 09-11   ;0;0;0; SIM ;PSI;
PSI1780; ETICA PROFISSIONAL ;GISELE DE ALELUIA VIEIRA;2;1EC;CPS;29;I;QUA 13-15   ;0;0;0; SIM ;PSI;
PSI1780; ETICA PROFISSIONAL ;GISELE DE ALELUIA VIEIRA;2;1EC;NEC;6;I;QUA 13-15   ;0;0;0; SIM ;PSI;
PSI1780; ETICA PROFISSIONAL ;GISELE DE ALELUIA VIEIRA;2;1EC;QQC;3;I;QUA 13-15   ;0;0;0; SIM ;PSI;
PSI1824; NEUROPSICOLOGIA ;HELENICE CHARCHAT FICHMAN;4;1EA;CPS;24;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;PSI;
PSI1824; NEUROPSICOLOGIA ;MARCO AURELIO DE GOES MONTEIRO NEGREIROS;4;1EB;CPS;55;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;PSI;
PSI1824; NEUROPSICOLOGIA ;RENATA ALVES PAES;4;1EC;CPS;42;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1824; NEUROPSICOLOGIA ;RENATA ALVES PAES;4;1EN;NEC;30;I;TER 15-17   QUI 15-17   ;0;0;0; SIM ;PSI;
PSI1824; NEUROPSICOLOGIA ;RENATA ALVES PAES;4;1EN;QQC;10;I;TER 15-17   QUI 15-17   ;0;0;0; SIM ;PSI;
PSI1875; TOPICOS EM PSI SOCIAL I ;FELIPE CARVALHO NOVAES;2;1EA;QQC;39;I;QUA 15-17   ;0;0;0;NÃO;PSI;
PSI1879; TOPICOS EM PSI SOCIAL II ;MONAH WINOGRAD;4;1EA;QQC;18;I;SEX 11-13   ;2;0;0; SIM ;PSI;
PSI1898; LINGUAGEM E SUBJETIVIDADE ;FABRICIO MARTINS PINTO;4;1EA;CPS;26;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1898; LINGUAGEM E SUBJETIVIDADE ;FABRICIO MARTINS PINTO;4;1EC;NEC;7;I;TER 13-15   QUI 13-15   ;0;0;0; SIM ;PSI;
PSI1898; LINGUAGEM E SUBJETIVIDADE ;RICARDO TORRI DE ARAUJO;4;1EB;QQC;38;I;SEG 13-15   QUA 13-15   ;0;0;0; SIM ;PSI;
PSI1898; LINGUAGEM E SUBJETIVIDADE ;FABRICIO MARTINS PINTO;4;1EC;QQC;13;I;TER 13-15   QUI 13-15   ;0;0;0; SIM ;PSI;
PSI1908; TOP EM PSI E INSTITUICOES III ;HORISTA A CONTRATAR;4;1EA;QQC;3;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;PSI;
PSI1932; PSICOTER FENOMEN-EXISTENCIAL ;LUIZ JOSE VERISSIMO;4;1EA;QQC;37;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;PSI;
PSI1933; PSICOTER COGNIT COMPORTAMENTAL ;MARIA AMELIA PENIDO SAMPAIO;4;1EA;CPS;39;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;PSI;
PSI1934; PSICOTERAPIA JUNGUIANA ;HENRIQUE DE CARVALHO PEREIRA;4;1EA;CPS;40;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1935; PSICOTERAPIAS CORPORAIS ;CARLOS EDUARDO DUARTE ALVES DE BRITO;4;1EA;CPS;34;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1940; PSICOTERAPIAS ;RENATA MACHADO DE MELLO;6;1EA;CPS;45;I;TER 09-11   QUI 09-11   SEX 09-11   ;0;0;0; SIM ;PSI;
PSI1940; PSICOTERAPIAS ;ANDREA SEIXAS MAGALHAES;6;1EB;CPS;37;I;TER 11-13   QUI 11-13   SEX 07-09   ;0;0;0; SIM ;PSI;
PSI1940; PSICOTERAPIAS ;LUIZ JOSE VERISSIMO;6;1EC;CPS;35;I;SEG 09-11   QUA 09-11   SEX 09-11   ;0;0;0; SIM ;PSI;
PSI1940; PSICOTERAPIAS ;ANDREA SEIXAS MAGALHAES;6;1EB;NEC;6;I;TER 11-13   QUI 11-13   SEX 07-09   ;0;0;0; SIM ;PSI;
PSI1940; PSICOTERAPIAS ;LUIZ JOSE VERISSIMO;6;1EC;NEC;4;I;SEG 09-11   QUA 09-11   SEX 09-11   ;0;0;0; SIM ;PSI;
PSI1941; PSICOTERAPIA DE GRUPO ;SANDRA SALOMAO CARVALHO;4;1EA;QQC;32;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1942; TOPICOS EM PSICOTERAPIAS I ;FERNANDO RIBEIRO TENORIO;2;1EA;QQC;19;I;QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1943; TOPICOS EM PSICOTERAPIAS II ;MARIA AMELIA PENIDO SAMPAIO;2;1EA;QQC;35;I;SEG 15-17   ;0;0;0; SIM ;PSI;
PSI1948; PSICODINAMICA INTEGRATIVA ;REGINA LUCIA LIMA PONTES;4;1EA;CCI;5;I;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;PSI;
PSI1948; PSICODINAMICA INTEGRATIVA ;REGINA LUCIA LIMA PONTES;4;1EA;CPS;24;I;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;PSI;
PSI1948; PSICODINAMICA INTEGRATIVA ;REGINA LUCIA LIMA PONTES;4;1EA;QQC;5;I;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;PSI;
PSI1958; ATITUDE COMPORT EMPREENDEDOR ;LUIZA DE SOUZA E SILVA MARTINS;4;10A;CCI;2;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;UEP;
PSI1958; ATITUDE COMPORT EMPREENDEDOR ;LUIZA DE SOUZA E SILVA MARTINS;4;10A;QQC;22;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;UEP;
PSI1958; ATITUDE COMPORT EMPREENDEDOR ;RAPHAEL SACCHI ZAREMBA;4;1EA;QQC;21;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;PSI;
PSI1970; MONOGRAFIA I ;COORDENADOR DE CURSO;6;1EA;CPS;10;I;GAVEA;0;6;0; SIM ;PSI;
PSI1971; MONOGRAFIA II ;COORDENADOR DE CURSO;6;1EA;CPS;8;I;GAVEA;0;6;0; SIM ;PSI;
PSI1972; MONITORIA I ;COORDENADOR DE CURSO;4;1EA;CPS;6;I;GAVEA;0;4;0;NÃO;PSI;
PSI1973; MONITORIA II ;COORDENADOR DE CURSO;2;1EA;CPS;14;I;GAVEA;0;2;0;NÃO;PSI;
PSI1974; MONITORIA III ;COORDENADOR DE CURSO;4;1EA;CPS;14;I;GAVEA;0;4;0;NÃO;PSI;
PSI1975; MONITORIA IV ;COORDENADOR DE CURSO;2;1EA;CPS;15;I;GAVEA;0;2;0;NÃO;PSI;
PSI1977; MONITORIA III ;COORDENADOR DE CURSO;2;1EA;CPS;17;I;GAVEA;0;2;0;NÃO;PSI;
PSI2301; ENSINO EM PSICOLOGIA ;DANIEL CORREA MOGRABI;3;1EA;PPS;50;I;TER 16-19   ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;ANDREA SEIXAS MAGALHAES;0;1EA;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;BRENO SANVICENTE VIEIRA;0;1EB;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;DANIEL CORREA MOGRABI;0;1EC;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;HELENICE CHARCHAT FICHMAN;0;1ED;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;JESUS LANDEIRA FERNANDEZ;0;1EF;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;THOMAS EICHENBERG KRAHE;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;WALDIR MONTEIRO SAMPAIO;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2302; EXAME QUALIFICACAO DOUTORADO ;HORISTA A CONTRATAR;0;1EL;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;ANDREA SEIXAS MAGALHAES;0;1EA;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;BRENO SANVICENTE VIEIRA;0;1EB;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;DANIEL CORREA MOGRABI;0;1EC;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;HELENICE CHARCHAT FICHMAN;0;1ED;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;JESUS LANDEIRA FERNANDEZ;0;1EF;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;TEREZINHA FERES CARNEIRO;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;THOMAS EICHENBERG KRAHE;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;WALDIR MONTEIRO SAMPAIO;0;1EL;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2303; EXAME QUALIFICACAO MESTRADO ;TEMPO CONTINUO A DEFINIR;0;1EM;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;ANDREA SEIXAS MAGALHAES;0;1EA;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;BRENO SANVICENTE VIEIRA;0;1EB;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;DANIEL CORREA MOGRABI;0;1EC;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;HELENICE CHARCHAT FICHMAN;0;1ED;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;JESUS LANDEIRA FERNANDEZ;0;1EF;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;THOMAS EICHENBERG KRAHE;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;WALDIR MONTEIRO SAMPAIO;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2304; PRODUCAO CIENTIFICA DOUTORADO ;TEMPO CONTINUO A DEFINIR;0;1EL;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;ANDREA SEIXAS MAGALHAES;0;1EA;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;BRENO SANVICENTE VIEIRA;0;1EB;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;DANIEL CORREA MOGRABI;0;1EC;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;HELENICE CHARCHAT FICHMAN;0;1ED;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;JESUS LANDEIRA FERNANDEZ;0;1EF;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;TEREZINHA FERES CARNEIRO;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;THOMAS EICHENBERG KRAHE;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;WALDIR MONTEIRO SAMPAIO;0;1EL;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2305; PRODUCAO CIENTIFICA MESTRADO ;TEMPO CONTINUO A DEFINIR;0;1EM;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;ANDREA SEIXAS MAGALHAES;0;1EA;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;BRENO SANVICENTE VIEIRA;0;1EB;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;DANIEL CORREA MOGRABI;0;1EC;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;HELENICE CHARCHAT FICHMAN;0;1ED;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;JESUS LANDEIRA FERNANDEZ;0;1EF;DPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;THOMAS EICHENBERG KRAHE;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;WALDIR MONTEIRO SAMPAIO;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2306; TESE ;TEMPO CONTINUO A DEFINIR;0;1EL;PSI;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;ANDREA SEIXAS MAGALHAES;0;1EA;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;BRENO SANVICENTE VIEIRA;0;1EB;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;DANIEL CORREA MOGRABI;0;1EC;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;HELENICE CHARCHAT FICHMAN;0;1ED;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;JAQUELINE DE CARVALHO RODRIGUES;0;1EE;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;JESUS LANDEIRA FERNANDEZ;0;1EF;MPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;TEMPO CONTINUO A DEFINIR;0;1EG;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;LUCIANA FONTES PESSOA;0;1EH;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;MONAH WINOGRAD;0;1EI;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;TEREZINHA FERES CARNEIRO;0;1EJ;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;THOMAS EICHENBERG KRAHE;0;1EK;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;WALDIR MONTEIRO SAMPAIO;0;1EL;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2307; DISSERTACAO ;TEMPO CONTINUO A DEFINIR;0;1EM;PPS;8;I; ;0;0;0;NÃO;PSI;
PSI2308; METODOS QUANTITATIVOS ;JESUS LANDEIRA FERNANDEZ;3;1EA;PPS;30;D;SEG 13-16   ;0;0;0;NÃO;PSI;
PSI2309; METOD CONCEITUAL QUALITATIVOS ;TEMPO CONTINUO A DEFINIR;3;1EA;PPS;30;I;SEG 13-16   ;0;0;0;NÃO;PSI;
PSI2311; PSICANALISE E CORPO ;MONAH WINOGRAD;3;1EA;PPS;30;I;QUA 10-13   ;0;0;0;NÃO;PSI;
PSI2311; PSICANALISE E CORPO ;MONAH WINOGRAD;3;1EA;QQC;0;I;QUA 10-13   ;0;0;0;NÃO;PSI;
PSI2324; TEMAS EM PSICOLOGIA SOCIAL I ;TEMPO CONTINUO A DEFINIR;3;1EA;CCI;10;I;QUA 13-16   ;0;0;0;NÃO;PSI;
PSI2324; TEMAS EM PSICOLOGIA SOCIAL I ;TEMPO CONTINUO A DEFINIR;3;1EA;PPS;20;I;QUA 13-16   ;0;0;0;NÃO;PSI;
PSI2341; CURRENT TRENDS IN NEUROSCIENCE ;THOMAS EICHENBERG KRAHE;3;1EA;CCI;20;I;QUA 16-19   ;0;0;0;NÃO;PSI;
PSI2341; CURRENT TRENDS IN NEUROSCIENCE ;THOMAS EICHENBERG KRAHE;3;1EA;PPS;20;I;QUA 16-19   ;0;0;0;NÃO;PSI;
PSI2345; NEUROPSICOLOGIA CLINICA ;HELENICE CHARCHAT FICHMAN;3;1EA;PPS;30;I;TER 13-16   ;0;0;0;NÃO;PSI;
PSI2351; PAREN E DESENVOLVIMENTO HUMANO ;LUCIANA FONTES PESSOA;3;1EA;PPS;30;I;QUI 13-16   ;0;0;0;NÃO;PSI;
PSI2361; ESTAGIO DOCENCIA GRADUACAO I ;COORDENADOR DE CURSO;3;1EA;PPS;30;D;GAVEA;0;3;0;NÃO;PSI;
PSI2362; ESTAGIO DOCENCIA GRADUACAO II ;COORDENADOR DE CURSO;3;1EA;PPS;30;D;GAVEA;0;3;0;NÃO;PSI;
PSI2363; ESTAGIO DOCENCIA GRADUACAO III ;COORDENADOR DE CURSO;3;1EA;PPS;20;D;GAVEA;0;3;0;NÃO;PSI;
PSI2364; ESTAGIO DOCENCIA GRADUACAO IV ;COORDENADOR DE CURSO;3;1EA;PPS;20;D;GAVEA;0;3;0;NÃO;PSI;
PSI2365; ESTAGIO DOCENCIA GRADUACAO V ;COORDENADOR DE CURSO;3;1EA;PPS;20;I;GAVEA;0;3;0;NÃO;PSI;
PSI2366; ESTAGIO DOCENCIA GRADUACAO VI ;COORDENADOR DE CURSO;3;1EA;PPS;10;I;GAVEA;0;3;0;NÃO;PSI;
PSI2367; ESTAGIO DOCENCIA GRADUACAO VII ;COORDENADOR DE CURSO;3;1EA;PPS;10;I;GAVEA;0;3;0;NÃO;PSI;
PSI2368; ESTAGIO DOCENCIA GRAD VIII ;COORDENADOR DE CURSO;3;1EA;PPS;10;I;GAVEA;0;3;0;NÃO;PSI;
PSI2369; ESTAGIO DOCENCIA GRADUACAO IX ;COORDENADOR DE CURSO;3;1EA;PPS;10;I;GAVEA;0;3;0;NÃO;PSI;
PSI2370; ESTAGIO DOCENCIA GRADUACAO X ;COORDENADOR DE CURSO;3;1EA;PPS;10;I;GAVEA;0;3;0;NÃO;PSI;
PSI2800; ORIENTACAO DE TESE ;TEREZINHA FERES CARNEIRO;4;1EA;PPS;20;D;GAVEA;0;4;0;NÃO;PSI;
PSI3010; TÓPICOS EM FAMÍLIA E CASAL ;HORISTA A CONTRATAR;2;1EA;CPS;19;I;SEX 11-13   ;0;0;0;NÃO;PSI;
PSI3010; TÓPICOS EM FAMÍLIA E CASAL ;HORISTA A CONTRATAR;2;1EA;QQC;19;I;SEX 11-13   ;0;0;0;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;LUCIANA FONTES PESSOA;4;1EA;CCI;3;I;TER 11-13   QUI 11-13   ;0;0;30;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;KATIA NAHUM CAMPOS;4;1EB;CCI;2;I;TER 11-13   QUI 11-13   ;0;0;30;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;RENATA BARBOZA VIANNA MEDEIROS;4;1EC;CCI;3;I;TER 09-11   QUI 09-11   ;0;0;30;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;LUCIANA FONTES PESSOA;4;1EA;CPS;0;I;TER 11-13   QUI 11-13   ;0;0;30;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;KATIA NAHUM CAMPOS;4;1EB;CPS;0;I;TER 11-13   QUI 11-13   ;0;0;30;NÃO;PSI;
PSI4001; PSICOLOGIA DESENVOLVIMENTO I ;RENATA BARBOZA VIANNA MEDEIROS;4;1EC;CPS;0;I;TER 09-11   QUI 09-11   ;0;0;30;NÃO;PSI;
PSI4002; PSICOLOGIA DESENVOLVIMENTO II ;LUCIANA BROOKING TERESA DIAS;4;1EA;CPS;21;I;TER 13-15   QUI 13-15   ;0;0;30;NÃO;PSI;
PSI4002; PSICOLOGIA DESENVOLVIMENTO II ;KATIA NAHUM CAMPOS;4;1EB;CPS;32;I;TER 13-15   QUI 13-15   ;0;0;30;NÃO;PSI;
PSI4002; PSICOLOGIA DESENVOLVIMENTO II ;LUCIANA BROOKING TERESA DIAS;4;1EN;NEC;14;I;TER 11-13   QUI 11-13   ;0;0;30;NÃO;PSI;
PSI4003; DESENV. ATÍPICO E INCLUSÃO ;LUCIANA BROOKING TERESA DIAS;2;1EA;CPS;30;I;SEG 09-11   ;0;0;30; SIM ;PSI;
PSI4003; DESENV. ATÍPICO E INCLUSÃO ;JAQUELINE DE CARVALHO RODRIGUES;2;1EB;CPS;32;I;TER 13-15   ;0;0;30; SIM ;PSI;
PSI4003; DESENV. ATÍPICO E INCLUSÃO ;RENATA ALVES PAES;2;1EC;CPS;35;I;QUI 11-13   ;0;0;30; SIM ;PSI;
PSI4004; PRÁTICA QUANTITATIVA ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EA;CPS;20;I;QUI 15-17   ;0;0;30; SIM ;PSI;
PSI4004; PRÁTICA QUANTITATIVA ;BRUNA VALERIO GOMES;2;1EB;CPS;20;I;SEX 11-13   ;0;0;30; SIM ;PSI;
PSI4004; PRÁTICA QUANTITATIVA ;BRUNA VALERIO GOMES;2;1EC;CPS;19;I;SEX 13-15   ;0;0;30; SIM ;PSI;
PSI4005; PRÁTICA MÉTODOS QUALITATIVOS ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;CPS;20;I;TER 15-17   ;0;0;30; SIM ;PSI;
PSI4005; PRÁTICA MÉTODOS QUALITATIVOS ;MAYLA COSMO MONTEIRO;2;1EC;CPS;14;I;QUA 09-11   ;0;0;30; SIM ;PSI;
PSI4005; PRÁTICA MÉTODOS QUALITATIVOS ;MAYLA COSMO MONTEIRO;2;1EC;NEC;5;I;QUA 09-11   ;0;0;30; SIM ;PSI;
PSI4006; PSI SOCIAL: PROC GRUPAIS ;LUIS ANTONIO MONTEIRO CAMPOS;4;1EA;CPS;32;I;TER 07-09   QUI 07-09   ;0;0;30;NÃO;PSI;
PSI4006; PSI SOCIAL: PROC GRUPAIS ;LUIS ANTONIO MONTEIRO CAMPOS;4;1EB;CPS;38;I;TER 15-17   QUI 15-17   ;0;0;30;NÃO;PSI;
PSI4006; PSI SOCIAL: PROC GRUPAIS ;LUIS ANTONIO MONTEIRO CAMPOS;4;1EA;NEC;2;I;TER 07-09   QUI 07-09   ;0;0;30;NÃO;PSI;
PSI4006; PSI SOCIAL: PROC GRUPAIS ;FELIPE CARVALHO NOVAES;4;1EC;QQC;35;I;SEG 09-11   QUA 09-11   ;0;0;30;NÃO;PSI;
PSI4007; PSICOLOGIA E INSTITUIÇÕES ;FERNANDA MENDES LAGES RIBEIRO;4;1EA;CPS;28;I;TER 09-11   QUI 09-11   ;0;0;30; SIM ;PSI;
PSI4007; PSICOLOGIA E INSTITUIÇÕES ;FERNANDA MENDES LAGES RIBEIRO;4;1EB;CPS;40;I;TER 15-17   QUI 15-17   ;0;0;30; SIM ;PSI;
PSI4007; PSICOLOGIA E INSTITUIÇÕES ;GISELE DE ALELUIA VIEIRA;4;1EC;CPS;34;I;SEG 09-11   QUA 09-11   ;0;0;30; SIM ;PSI;
